"ID_CLIENTE";"TIPO_EXTRACCION";"FECHA_ENCUESTA";"ID_PREFERENCIAS"
"3648-10";"RISK_WEB";2025-03-04;"EXT12;LOC11;LOC7;EXT4"
"1182-52";"RISK_WEB";2025-03-24;"LOC16;LOC9;LOC2;LOC8;LOC22;EXT62;LOC7;LOC13;LOC36;LOC20"
"9042-18";"RISK_WEB";2024-04-20;"LOC45;EXT1;EXT3;LOC14;EXT10;EXT7;EXT17;EXT32;EXT15;LOC6"
"6442-30";"RISK_WEB";2024-04-20;"LOC20;LOC25;EXT18;LOC16;LOC4;LOC5;LOC32;LOC1;EXT1"
"5570-48";"RISK_WEB";2025-12-01;"LOC15;LOC7;EXT5;EXT8;LOC1;EXT11;LOC16;EXT81;LOC35;EXT13"
"7279-88";"RISK_WEB";2025-12-21;"EXT4;LOC16;LOC31;LOC41;EXT17;LOC2;LOC14;LOC5"
"8170-16";"RISK_WEB";2025-07-26;"LOC11;EXT16;LOC10;LOC13;EXT3;LOC23;LOC9;EXT6;LOC42;LOC5"
"6113-80";"RISK_WEB";2025-11-08;"EXT6;LOC15;LOC9;LOC19;LOC46;LOC3;LOC24;LOC7;LOC37;EXT17"
"3982-33";"RISK_WEB";2024-04-17;"EXT4;EXT20;EXT8;EXT5;LOC45;EXT3;EXT11;EXT18;EXT55;EXT67"
"8588-48";"RISK_WEB";2024-04-22;"EXT52;LOC16;LOC17;LOC1;LOC43;LOC26;LOC15;LOC8;LOC5;LOC4"
"7182-49";"RISK_WEB";2024-06-09;"LOC13;LOC44;LOC5;LOC9;EXT92"
"1726-67";"RISK_WEB";2025-09-24;"EXT54;LOC1;LOC14;EXT15;EXT8;EXT10;EXT20;EXT45;EXT4;EXT1"
"4566-23";"RISK_WEB";2025-07-26;"EXT5;LOC18;LOC49;EXT6;LOC11;LOC4;LOC9;LOC41;EXT14;LOC3"
"1436-70";"RISK_WEB";2025-04-24;"EXT37;EXT52;EXT18;EXT7;LOC9;EXT1;EXT8;LOC17;EXT2;EXT15"
"3726-66";"RISK_WEB";2024-08-19;"EXT5;LOC15;LOC19;LOC4;LOC43;EXT10;LOC9;EXT11;LOC2;LOC45"
"1087-64";"RISK_WEB";2024-10-28;"EXT20;LOC5;EXT3;EXT18;LOC28;EXT84;EXT9;LOC3;LOC19;EXT8"
"6975-48";"RISK_WEB";2024-05-07;"LOC22;LOC4;LOC18;EXT4;EXT43;LOC16;LOC7;EXT19;EXT7"
"7686-68";"RISK_WEB";2024-04-04;"EXT3;EXT13;EXT5;EXT1;EXT25;LOC5;EXT8;LOC11;EXT19;EXT77"
"4721-87";"RISK_WEB";2025-05-13;"LOC12;LOC9;EXT2;EXT9;LOC50;EXT17;EXT10;EXT45;EXT1;EXT20"
"6580-73";"RISK_WEB";2024-06-21;"EXT2;LOC2;LOC21;LOC22;LOC4;LOC17;LOC45;LOC14;LOC6;EXT13"
"5367-69";"RISK_WEB";2024-10-03;"LOC16;EXT8;EXT2;EXT85;EXT20;LOC2;LOC28"
"8925-56";"RISK_WEB";2024-04-05;"EXT8;EXT10;EXT73;EXT11;LOC13;LOC1;LOC49;EXT19;LOC7"
"6797-84";"RISK_WEB";2024-08-28;"EXT3;LOC23;EXT9;LOC4;EXT21;EXT19;LOC17;LOC12;LOC5;LOC45"
"8435-13";"RISK_WEB";2025-09-07;"LOC18;LOC45;LOC16;LOC5;LOC9;LOC35;EXT25;LOC4;LOC15;LOC8"
"8998-95";"RISK_WEB";2024-08-12;"EXT18;LOC34;LOC15;LOC9;LOC35;LOC7;LOC17;EXT1;EXT8;LOC5"
"4031-90";"RISK_WEB";2025-02-15;"EXT2;LOC49;LOC8;EXT19;EXT99;LOC18;LOC33;EXT5;LOC7;LOC16"
"2878-98";"RISK_WEB";2024-08-15;"EXT7;EXT18;LOC49"
"5867-73";"RISK_WEB";2025-05-29;"LOC6;EXT87;LOC4;LOC1;LOC38;LOC43;LOC18;LOC50;LOC12"
"3535-16";"RISK_WEB";2024-04-08;"LOC5;LOC20;LOC7;LOC1;EXT91;LOC47;LOC16;LOC10;LOC18;LOC41"
"3077-48";"RISK_WEB";2025-08-23;"LOC7;LOC47;LOC13;LOC10;LOC16;LOC1;LOC44;EXT15;EXT4;EXT2"
"3072-92";"RISK_WEB";2024-05-13;"EXT77;EXT8;LOC4;EXT10;EXT11;LOC15;LOC8;LOC16;LOC31;LOC34"
"4632-50";"RISK_WEB";2024-01-28;"LOC4;LOC17;LOC16;EXT37;LOC18;LOC46;LOC2;LOC41;LOC9;LOC5"
"6177-66";"RISK_WEB";2025-09-04;"LOC3;LOC33;LOC15;LOC5;LOC2;LOC1;LOC26;LOC18;LOC19;LOC31"
"7271-75";"RISK_WEB";2024-08-04;"EXT13;EXT85;EXT8;EXT9;LOC34;LOC10;LOC12"
"8648-75";"RISK_WEB";2024-09-13;"LOC14;EXT17;LOC19;LOC10;LOC3;EXT6;LOC6;LOC43;LOC27;EXT7"
"5459-67";"RISK_WEB";2024-01-15;"EXT12;EXT17;LOC2;LOC4;LOC19;EXT73;LOC35;LOC13;EXT8;EXT7"
"9616-21";"RISK_WEB";2024-12-07;"EXT3;EXT18;EXT6;EXT68;EXT8;EXT1;EXT13;LOC14;LOC4;LOC41"
"5353-84";"RISK_WEB";2025-07-31;"EXT56;EXT2;LOC20;LOC43;LOC5;EXT18;LOC6;EXT13;EXT5;EXT1"
"2807-73";"RISK_WEB";2025-04-06;"LOC32;LOC17;LOC41;LOC4;EXT16;EXT2;LOC9;LOC18;LOC37;LOC2"
"9726-16";"RISK_WEB";2025-10-14;"EXT18;LOC45;LOC50;LOC48;LOC18;LOC2;LOC9;LOC6;EXT4;LOC20"
"2721-61";"RISK_WEB";2024-11-17;"LOC3;LOC5;LOC8;EXT10;EXT14;LOC33;LOC11;LOC16;LOC36;LOC42"
"8543-91";"RISK_WEB";2024-08-21;"EXT53;EXT8;LOC49;EXT17;EXT4"
"6014-53";"RISK_WEB";2024-02-14;"LOC4;EXT19;LOC9;EXT7;EXT18;EXT92;LOC35;LOC11;LOC18;EXT6"
"6848-64";"RISK_WEB";2025-04-01;"LOC1;LOC19;LOC8;LOC48;LOC11;LOC43;LOC2;EXT79;LOC12;LOC9"
"9960-94";"RISK_WEB";2025-07-04;"EXT18;LOC2;EXT2;EXT37;LOC48;LOC20;LOC1;EXT8;LOC36;LOC13"
"2059-72";"RISK_WEB";2025-02-19;"EXT64;LOC7;EXT6;LOC15;LOC6;EXT12;LOC20;LOC25;EXT10"
"5965-67";"RISK_WEB";2025-10-18;"LOC19;EXT64;LOC2;LOC43"
"7459-61";"RISK_WEB";2025-12-14;"EXT14;LOC32;EXT7"
"8434-72";"RISK_WEB";2025-10-08;"EXT10;LOC1;LOC46;LOC23;LOC12;LOC3;LOC4;EXT1;EXT14;LOC16"
"6874-30";"RISK_WEB";2025-04-24;"LOC9;LOC18;LOC1;LOC24;LOC48;LOC42;EXT17;LOC20;EXT3;LOC5"
"3491-98";"RISK_WEB";2024-07-12;"EXT6;EXT15;LOC35;EXT1;EXT16;EXT7;EXT5;EXT86;EXT95"
"3095-25";"RISK_WEB";2024-05-27;"EXT6;EXT49;EXT11;EXT16;EXT4;EXT3;LOC49"
"9369-33";"RISK_WEB";2025-12-20;"LOC4;LOC5;LOC40;LOC25;LOC15;LOC9;LOC14;LOC37;LOC20;LOC8"
"7802-59";"RISK_WEB";2024-02-05;"LOC8;LOC11;LOC6;EXT33;EXT9;LOC50;EXT6;EXT4;EXT18;EXT19"
"5624-65";"RISK_WEB";2025-09-03;"EXT19;EXT56;EXT2;LOC9;LOC12;EXT7;EXT10;EXT13;EXT5;EXT60"
"3214-82";"RISK_WEB";2025-07-24;"EXT5;EXT11;EXT17;EXT6;EXT7;EXT85;LOC3;LOC43;EXT3;LOC13"
"6184-66";"RISK_WEB";2025-10-17;"EXT1;EXT5;EXT30;EXT16;EXT73;EXT13;EXT18;EXT2;EXT4;LOC38"
"3794-44";"RISK_WEB";2024-08-16;"LOC14;LOC20;LOC38;LOC21;LOC42;LOC18;LOC2;LOC8;LOC5;LOC3"
"1051-69";"RISK_WEB";2025-05-29;"EXT11;EXT6;LOC9;EXT17;LOC5;LOC18;EXT9;EXT73;LOC40;EXT7"
"4089-36";"RISK_WEB";2024-03-10;"EXT14;LOC4;LOC17;LOC9;LOC33;EXT5;EXT69;EXT4;LOC44;LOC20"
"1295-69";"RISK_WEB";2024-12-13;"LOC1;EXT16;EXT4;LOC20;EXT6"
"5816-22";"RISK_WEB";2024-11-10;"LOC7;LOC31;LOC8;EXT3;EXT1;EXT15;EXT61;LOC16"
"8191-15";"RISK_WEB";2024-11-04;"LOC7;LOC40;LOC14;LOC15;EXT48;LOC1;LOC2;LOC26;LOC4;LOC11"
"7597-83";"RISK_WEB";2024-12-12;"EXT99;EXT20;EXT6;LOC20;EXT2;LOC47;LOC7;LOC5;LOC31;LOC14"
"2660-91";"RISK_WEB";2024-10-12;"LOC33;LOC14;LOC7;LOC18;LOC4;EXT70;LOC20;LOC25;LOC1;LOC8"
"8024-42";"RISK_WEB";2024-05-12;"EXT17;LOC20;LOC21;EXT8;LOC50;LOC8;LOC6;LOC11;LOC28;LOC3"
"7910-57";"RISK_WEB";2024-11-10;"LOC1;EXT19;LOC48;LOC47;LOC11;LOC3;EXT4;EXT9;LOC7;LOC15"
"1110-78";"RISK_WEB";2025-02-12;"LOC19;LOC6;LOC21;EXT3;EXT9;LOC14;LOC10;LOC30;EXT12"
"5067-81";"RISK_WEB";2025-06-17;"LOC44;EXT6;LOC9;LOC28;LOC6;LOC11;EXT17;EXT5;LOC5;LOC16"
"4884-83";"RISK_WEB";2024-07-14;"EXT24;LOC5;LOC16;LOC9;LOC40;LOC6;LOC4;LOC39;LOC12;LOC13"
"2496-20";"RISK_WEB";2024-07-13;"EXT17;LOC34;EXT19;EXT6;EXT4;LOC7;LOC2;EXT73;EXT10;LOC19"
"7794-70";"RISK_WEB";2025-12-11;"EXT34;EXT15;EXT17;LOC3;LOC19;LOC31;EXT2;EXT3;EXT6;EXT8"
"9682-27";"RISK_WEB";2024-10-18;"EXT18;LOC1;LOC37;EXT3;LOC13"
"4254-59";"RISK_WEB";2025-04-06;"LOC42;EXT6;LOC10;LOC8;EXT8;LOC14;LOC18;LOC21;EXT15;EXT94"
"6622-59";"RISK_WEB";2025-08-21;"LOC12;EXT9;LOC5;LOC3;EXT15;LOC41;LOC16;EXT5"
"8996-72";"RISK_WEB";2025-02-23;"EXT19;LOC18;EXT3;LOC5;LOC23;EXT1;LOC3"
"7722-65";"RISK_WEB";2025-05-29;"LOC26;LOC15;LOC2;LOC18;LOC14;LOC5;EXT74;LOC4;LOC23;LOC1"
"4630-65";"RISK_WEB";2024-08-04;"EXT19;LOC5;EXT13;EXT1;LOC19;LOC7;EXT5;EXT7;LOC49;EXT21"
"9495-62";"RISK_WEB";2024-05-03;"LOC28;EXT83"
"5668-45";"RISK_WEB";2024-08-01;"LOC35;EXT4;LOC10;LOC11;LOC7;EXT12;LOC13"
"4141-81";"RISK_WEB";2024-02-04;"EXT95;LOC15;LOC7;LOC11;LOC27;LOC1;LOC2;LOC42;LOC12;LOC4"
"3833-14";"RISK_WEB";2025-04-26;"LOC7;LOC2;LOC13;LOC4;LOC44;EXT97;LOC11;LOC6;LOC16;LOC41"
"1482-73";"RISK_WEB";2025-08-27;"LOC1;LOC15;EXT1;LOC11;EXT18;LOC38;LOC36;EXT6;LOC9"
"9468-98";"RISK_WEB";2024-04-11;"EXT1;LOC7;EXT15;LOC16;EXT51;EXT9"
"8531-98";"RISK_WEB";2025-08-01;"EXT41;LOC15;EXT20;LOC10;EXT7;LOC9;EXT9;LOC19;LOC25"
"5645-31";"RISK_WEB";2025-06-12;"EXT2;EXT14;LOC5;LOC13;EXT27;LOC15;EXT11;EXT1;LOC6;LOC29"
"5551-24";"RISK_WEB";2024-08-18;"LOC8;LOC14;EXT93;LOC48"
"6195-33";"RISK_WEB";2025-05-31;"EXT5;EXT39;LOC50;EXT17;EXT18;EXT4;LOC18;LOC8;LOC6;EXT8"
"1633-32";"RISK_WEB";2025-09-21;"LOC41;EXT44;EXT8;EXT5;EXT12;EXT10;EXT40;EXT19;EXT1"
"2547-58";"RISK_WEB";2025-08-08;"LOC1;LOC14;LOC4;EXT38;EXT15;LOC45;EXT11;EXT10;EXT2;EXT3"
"8895-92";"RISK_WEB";2025-11-20;"LOC9;EXT5;LOC10;EXT13;LOC22;LOC24;LOC17;LOC14"
"4579-81";"RISK_WEB";2025-08-25;"LOC2;LOC27;EXT15;EXT7;LOC17;EXT2;LOC4;LOC18"
"7660-87";"RISK_WEB";2025-04-28;"LOC43;LOC5;LOC17;LOC9;LOC6;LOC37;LOC13;LOC16;LOC8;LOC42"
"9014-24";"RISK_WEB";2025-03-24;"LOC13;EXT85;LOC2;LOC3;LOC27"
"2991-46";"RISK_WEB";2025-04-06;"LOC32;LOC8;LOC25;LOC13;LOC40;LOC18;LOC4;LOC9;LOC14;LOC6"
"8132-85";"RISK_WEB";2025-01-12;"EXT19;LOC20;EXT2;EXT6;EXT50;EXT15;LOC37;LOC7;LOC10;EXT4"
"4227-22";"RISK_WEB";2025-09-25;"LOC18;LOC30;LOC2;EXT20;EXT2;LOC13;LOC7;EXT8;LOC6;LOC35"
"7424-42";"RISK_WEB";2024-10-16;"LOC12;LOC46;LOC7;LOC16;EXT8;EXT56;LOC3;EXT16;EXT4;EXT11"
"4359-19";"RISK_WEB";2024-08-04;"LOC2;LOC17;LOC9;LOC5;LOC29;LOC18;LOC48;LOC11;LOC40;LOC3"
"3994-71";"RISK_WEB";2024-10-02;"LOC13;LOC16;LOC6;EXT15;EXT5;EXT19;EXT8;EXT93;LOC47;LOC2"
"1226-40";"RISK_WEB";2024-06-30;"LOC40;LOC19;LOC6;EXT62;LOC18;LOC23;LOC10;LOC8;LOC16;LOC2"
"4071-62";"RISK_WEB";2024-06-23;"EXT88;LOC8;LOC13"
"6737-28";"RISK_WEB";2024-04-22;"LOC22;LOC1;LOC6;LOC12;EXT17;LOC4;LOC39;EXT6;LOC27;LOC11"
"3088-98";"RISK_WEB";2025-01-30;"LOC15;LOC3;LOC14;LOC28;LOC8;LOC6;LOC41;LOC46;LOC18;LOC10"
"3060-93";"RISK_WEB";2025-03-26;"LOC10;EXT4;EXT10;LOC14;LOC39;EXT18;EXT55;EXT20"
"1413-68";"RISK_WEB";2025-08-16;"LOC30;EXT31;LOC7;EXT16;LOC9;EXT9;EXT6;LOC11"
"5858-14";"RISK_WEB";2024-03-18;"EXT14;LOC41;EXT38;EXT13;EXT10;EXT1;EXT3"
"8274-80";"RISK_WEB";2025-12-16;"EXT3;EXT55;LOC39;EXT4;LOC12;LOC3;EXT16;EXT12"
"7326-51";"RISK_WEB";2025-04-03;"EXT28;LOC8;LOC2;LOC3;LOC41;LOC15;LOC14;LOC46;LOC40"
"6561-69";"RISK_WEB";2024-07-08;"LOC20;LOC1;LOC2;LOC41;EXT59;LOC13;LOC4;LOC14;LOC30;LOC10"
"9850-34";"RISK_WEB";2024-03-18;"LOC1;LOC6;LOC20;LOC19;LOC34;LOC36;LOC2;LOC12;LOC23;LOC4"
"2598-94";"RISK_WEB";2025-11-16;"LOC43;EXT27;LOC4;LOC50;LOC15;LOC10;LOC13"
"8567-74";"RISK_WEB";2024-01-02;"EXT12;LOC10;LOC50;LOC15;EXT2;EXT4;LOC13;LOC28;LOC6;EXT69"
"2947-18";"RISK_WEB";2025-10-30;"LOC5;LOC14;LOC1;LOC32;LOC19;LOC35;LOC3;LOC12;LOC34;LOC8"
"8472-33";"RISK_WEB";2025-09-25;"EXT16;EXT51;LOC4;LOC36;EXT8;EXT13;EXT2;LOC16;EXT10;EXT9"
"8496-89";"RISK_WEB";2025-11-18;"LOC14;LOC30;LOC4;LOC34;LOC6;LOC10;LOC25;LOC8;LOC20;LOC17"
"8426-92";"RISK_WEB";2025-07-08;"EXT15;LOC1;EXT11;LOC18;EXT4;EXT32;EXT2;EXT10;LOC44"
"3576-71";"RISK_WEB";2024-02-24;"LOC10;LOC16;EXT4;EXT63;EXT5;EXT20;LOC8;EXT14;EXT9;LOC27"
"8558-12";"RISK_WEB";2024-09-12;"LOC8;EXT7;EXT18;LOC11;LOC50;EXT5;LOC10;LOC40;LOC13"
"8125-54";"RISK_WEB";2025-10-16;"EXT15;EXT10;LOC5;EXT11;LOC19;EXT7;EXT87;LOC39;LOC12;LOC1"
"9073-76";"RISK_WEB";2025-03-25;"LOC22;LOC8;LOC5;LOC45;LOC18;LOC6;LOC42;LOC15;LOC13;LOC4"
"9515-88";"RISK_WEB";2025-06-17;"LOC4;LOC33;LOC29;EXT3;EXT7;EXT20;LOC5;LOC11;LOC13;LOC10"
"1307-36";"RISK_WEB";2025-12-16;"LOC10;LOC34;EXT20;LOC8;LOC50;LOC6;EXT1;LOC19;LOC15;EXT5"
"8184-25";"RISK_WEB";2025-12-23;"LOC14;EXT11;LOC6;LOC24;LOC27;LOC8;EXT10;EXT6;EXT34;LOC12"
"5024-47";"RISK_WEB";2024-03-13;"LOC6;EXT1;LOC8;LOC14;LOC43;LOC3;LOC19;LOC30;EXT19;LOC26"
"3830-63";"RISK_WEB";2024-01-25;"LOC19;LOC28;LOC20;LOC29;LOC3;EXT4;LOC7;EXT11;LOC4;EXT2"
"1105-98";"RISK_WEB";2024-09-27;"EXT3;EXT5;EXT7;LOC3;EXT15;EXT6;EXT84;LOC11;EXT11"
"3141-99";"RISK_WEB";2025-03-05;"LOC9;LOC5;EXT13;LOC13;LOC3;LOC15;LOC21;EXT7;LOC42;LOC23"
"3072-24";"RISK_WEB";2025-12-27;"EXT10;EXT5;LOC25;EXT14"
"6718-56";"RISK_WEB";2025-11-13;"LOC16;LOC2;LOC10;LOC42;EXT24;LOC4;LOC26;LOC1;LOC13;LOC12"
"9552-84";"RISK_WEB";2024-03-01;"LOC32;EXT34;LOC10;LOC5;LOC25;LOC17;LOC19;LOC7;LOC3;LOC16"
"1861-66";"RISK_WEB";2025-08-20;"EXT3;EXT4;EXT7;EXT75;EXT1;EXT19;EXT11;EXT14;LOC24;EXT28"
"5283-97";"RISK_WEB";2024-05-02;"EXT1;LOC2;LOC17;LOC33;LOC13;EXT57;EXT2;LOC7;EXT18;EXT12"
"9525-75";"RISK_WEB";2025-11-19;"LOC10;LOC16;LOC20;EXT88;LOC14;LOC1;LOC9;LOC6;LOC49;LOC42"
"3357-55";"RISK_WEB";2024-11-29;"LOC8;LOC19;LOC7;EXT55;EXT9;LOC28;EXT4;LOC16;EXT18"
"6545-15";"RISK_WEB";2025-06-29;"LOC50;LOC5;LOC3;LOC2;EXT1;EXT2;EXT19;LOC26;LOC12;LOC19"
"3050-71";"RISK_WEB";2025-01-18;"LOC17;LOC49;LOC9;EXT16;EXT10;LOC1;LOC30;LOC13"
"3297-14";"RISK_WEB";2025-04-04;"EXT16;EXT14;LOC5;EXT1;EXT93;LOC20;EXT6;LOC25;EXT5;EXT4"
"5143-50";"RISK_WEB";2025-04-02;"LOC16;LOC37;LOC43;LOC15;LOC6;LOC5;LOC8;LOC28;LOC17;LOC3"
"3674-98";"RISK_WEB";2024-08-25;"EXT14;EXT37;LOC14;EXT1;EXT4;EXT11;LOC9;EXT6;LOC48"
"2589-79";"RISK_WEB";2025-02-23;"LOC7;LOC6;EXT57;LOC17;LOC47"
"4142-44";"RISK_WEB";2025-03-23;"LOC38;LOC42;LOC2;LOC8;EXT10;EXT11;LOC19;LOC6;LOC13;LOC36"
"3992-71";"RISK_WEB";2024-06-13;"LOC38;LOC5;LOC11;LOC13;LOC20;LOC32;LOC4;EXT97;LOC7;LOC2"
"6604-34";"RISK_WEB";2024-01-25;"LOC26;LOC7;LOC27;LOC12;LOC22;LOC17;LOC9;LOC19;LOC4;LOC8"
"7995-82";"RISK_WEB";2025-05-08;"LOC48;LOC18;LOC49;LOC5;EXT78;LOC15;LOC4;LOC7;LOC14;LOC6"
"4802-54";"RISK_WEB";2025-04-08;"LOC5;EXT20;EXT4;LOC9;LOC37;LOC16;LOC13;EXT5;LOC4;LOC28"
"4991-25";"RISK_WEB";2024-06-19;"LOC1;LOC4;LOC24;LOC12;LOC7;EXT14;EXT4;LOC11;LOC33;LOC37"
"7847-82";"RISK_WEB";2024-05-31;"LOC3;LOC9;LOC8;LOC5;LOC16;LOC34;LOC13;LOC17;LOC37;LOC25"
"7676-28";"RISK_WEB";2025-11-07;"LOC29;EXT86;EXT10;EXT20;LOC14;EXT7;LOC7"
"8813-43";"RISK_WEB";2025-06-13;"LOC7;LOC34;LOC5;LOC35;LOC3;LOC41;LOC11;LOC2;LOC19;LOC18"
"1289-47";"RISK_WEB";2025-05-11;"EXT10;LOC35;LOC5;LOC9;LOC18;EXT15;LOC11"
"6840-54";"RISK_WEB";2024-03-25;"LOC5;LOC13;LOC11;LOC9;LOC16;LOC24;EXT74;LOC7;LOC35;LOC6"
"8798-47";"RISK_WEB";2025-01-04;"LOC14;LOC6;LOC12;EXT72;LOC26;LOC7"
"6632-52";"RISK_WEB";2024-01-16;"EXT77;EXT12;EXT11;LOC12;EXT1;LOC2;LOC14;LOC43;LOC4;EXT5"
"6690-32";"RISK_WEB";2024-08-26;"LOC14;LOC6;LOC20;LOC16;LOC10;LOC32;LOC8;EXT81;LOC9;LOC30"
"3752-91";"RISK_WEB";2024-02-24;"LOC27;LOC25;LOC3;LOC11;LOC19;LOC17;LOC7;LOC47;LOC6;LOC9"
"2516-52";"RISK_WEB";2024-08-22;"LOC20;LOC7;LOC19;LOC17;LOC3;LOC8;LOC45;LOC28;LOC40;LOC9"
"8262-29";"RISK_WEB";2025-06-04;"LOC20;LOC2;LOC38;LOC14;LOC42;LOC5;EXT60"
"4618-64";"RISK_WEB";2024-06-04;"EXT17;LOC14;LOC5;EXT5"
"1973-45";"RISK_WEB";2024-02-06;"LOC5;EXT82;EXT3;LOC9;LOC26;EXT14;LOC17;EXT13;EXT9"
"2904-76";"RISK_WEB";2025-05-08;"EXT7;LOC2;EXT49;EXT13;EXT71;EXT1;EXT6;LOC11;EXT20;EXT3"
"1103-65";"RISK_WEB";2024-01-15;"LOC8;LOC43;LOC12;LOC19;LOC20;EXT86;LOC1;LOC9;LOC34;LOC5"
"2518-14";"RISK_WEB";2025-08-18;"LOC4;EXT20;EXT6;EXT10;EXT58;LOC13"
"3487-35";"RISK_WEB";2024-06-08;"LOC16;EXT19;EXT6;LOC42;EXT3;LOC47;LOC8;LOC9;LOC11;LOC6"
"7660-89";"RISK_WEB";2024-10-17;"EXT5;LOC42;EXT2;LOC15;LOC17;EXT72;LOC10;EXT17;LOC41;LOC1"
"1131-46";"RISK_WEB";2025-01-15;"LOC38;LOC2;LOC32;LOC13;EXT1;LOC10;LOC48;LOC12;EXT17;LOC5"
"9056-68";"RISK_WEB";2025-10-13;"EXT75;LOC4;EXT3;EXT11;EXT2;LOC14;EXT96;EXT12;EXT4;EXT9"
"7312-63";"RISK_WEB";2025-09-16;"LOC15;LOC24;LOC9;LOC28;LOC36;LOC2;LOC6;LOC20;LOC18;LOC3"
"9264-82";"RISK_WEB";2025-01-09;"EXT3;LOC41;EXT5;EXT12;EXT39;EXT14;EXT6"
"7481-13";"RISK_WEB";2025-07-20;"LOC32;LOC17;LOC20;LOC1;EXT11;EXT16;EXT4;EXT9;EXT92;LOC6"
"2130-12";"RISK_WEB";2024-12-30;"EXT9;LOC9;EXT4;LOC28;EXT85;EXT17;LOC20;LOC3"
"7189-25";"RISK_WEB";2025-05-15;"EXT8;EXT11;LOC25"
"4144-75";"RISK_WEB";2025-03-31;"LOC14;LOC9;LOC1;LOC7;LOC2;LOC16;LOC17;LOC50;EXT60;LOC29"
"8614-70";"RISK_WEB";2024-05-16;"EXT6;EXT71;EXT20;EXT18;EXT5;LOC27;EXT9"
"1611-37";"RISK_WEB";2025-03-28;"EXT16;LOC30;EXT3;EXT6"
"1838-42";"RISK_WEB";2025-06-04;"EXT4;EXT1;EXT14;LOC14;LOC45;EXT9;LOC8;LOC9;EXT92;EXT18"
"9401-83";"RISK_WEB";2025-02-08;"LOC21;LOC4;LOC2;LOC1;LOC22;LOC30;LOC20;LOC3;LOC12;LOC18"
"4359-44";"RISK_WEB";2024-10-23;"LOC11;LOC2;EXT83"
"5191-28";"RISK_WEB";2025-04-01;"EXT10;EXT19;LOC46"
"5892-52";"RISK_WEB";2025-11-10;"EXT6;LOC2;LOC1;EXT10;EXT18;LOC11;LOC21;LOC5;LOC29;LOC18"
"5788-37";"RISK_WEB";2024-01-30;"LOC17;EXT6;EXT10;EXT11;EXT93;LOC2;LOC38"
"4858-28";"RISK_WEB";2024-06-12;"LOC5;EXT1;LOC7;LOC22;EXT8;EXT16;LOC15;LOC2;LOC11;LOC34"
"6067-41";"RISK_WEB";2025-12-29;"LOC13;EXT1;LOC38;EXT15;EXT4;EXT23;EXT10;EXT16;EXT5;LOC6"
"8538-90";"RISK_WEB";2024-02-11;"LOC27;LOC43;LOC5;LOC19;LOC4;EXT7;EXT16;LOC9;LOC44;LOC17"
"8374-63";"RISK_WEB";2025-11-18;"EXT17;EXT27;EXT13;LOC44;EXT4;EXT10;EXT3"
"9682-74";"RISK_WEB";2024-04-23;"EXT8;EXT11;EXT10;EXT14;LOC8;LOC11;LOC37;EXT92;EXT4;EXT3"
"1821-25";"RISK_WEB";2025-11-05;"LOC19;LOC9;EXT6;EXT8;EXT20;LOC23;LOC6;EXT55;LOC15;LOC37"
"4960-97";"RISK_WEB";2024-10-18;"LOC10;LOC19;EXT42;LOC45;LOC7;LOC9;LOC12;LOC36;LOC15;LOC1"
"1161-22";"RISK_WEB";2025-07-23;"LOC13;LOC12;LOC33;LOC1;LOC49;EXT65;LOC20;LOC5;LOC8;LOC4"
"5831-20";"RISK_WEB";2025-01-18;"LOC8;LOC50;LOC42;LOC19;LOC9;LOC14;LOC15;LOC49;LOC10;LOC4"
"5304-51";"RISK_WEB";2024-11-20;"LOC8;EXT16;EXT4;LOC11;LOC12;LOC45;EXT24;LOC1;EXT5;LOC34"
"2471-73";"RISK_WEB";2025-10-11;"EXT6;EXT2;EXT65;EXT8;EXT15;LOC17;EXT79;EXT19;LOC8;EXT3"
"2300-19";"RISK_WEB";2025-12-12;"LOC20;EXT73;EXT19;LOC7;EXT8;EXT18;EXT2;LOC34;EXT5"
"7261-64";"RISK_WEB";2025-01-03;"LOC35;LOC3;LOC18;EXT13;LOC43;LOC5;LOC11;LOC6;EXT8;LOC41"
"9206-53";"RISK_WEB";2025-05-01;"EXT22;LOC18;LOC7;LOC16;LOC25;LOC48;LOC4;LOC10"
"5109-22";"RISK_WEB";2024-07-16;"LOC39;LOC8;EXT2;EXT1;LOC14;LOC16;LOC37;EXT18;LOC6;LOC2"
"2628-37";"RISK_WEB";2025-10-31;"LOC49;EXT16;EXT19;LOC1;LOC18;EXT98;LOC17;EXT5;LOC4;EXT4"
"5157-86";"RISK_WEB";2025-09-29;"LOC7;LOC44;LOC8;LOC20;EXT7;LOC11;EXT14"
"3427-99";"RISK_WEB";2024-04-11;"LOC50;EXT6;LOC17;EXT1;LOC2;EXT16"
"4447-85";"RISK_WEB";2025-06-26;"EXT10;EXT3;EXT52;EXT15;EXT7;EXT14;LOC25"
"6226-34";"RISK_WEB";2024-02-17;"LOC1;LOC8;LOC5;LOC18;LOC50;LOC15;LOC6;LOC20;LOC21;LOC40"
"4512-78";"RISK_WEB";2025-06-16;"LOC10;EXT11;LOC6;EXT1;EXT64;LOC21;EXT15;LOC14;EXT9;EXT10"
"1855-24";"RISK_WEB";2024-10-13;"LOC43;EXT56;LOC1;LOC8;LOC18;LOC13;LOC2;LOC12;LOC5;LOC26"
